,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,imdb_score_label
2400,142.0,103.0,15.0,172.0,723.0,6061759.0,49077,1615,0.0,475.0,17000000.0,2005.0,552.0,6.3,1.85,0,Good
2401,50.0,106.0,8.0,521.0,748.0,64955956.0,10104,3956,4.0,69.0,18000000.0,2004.0,656.0,5.7,1.85,265,Average
2402,195.0,98.0,72.0,566.0,1000.0,60057639.0,107815,3151,2.0,485.0,18000000.0,2003.0,624.0,7.1,1.85,10000,Good
2403,129.0,68.0,116.0,481.0,8000.0,53868030.0,183425,10557,2.0,425.0,17000000.0,1997.0,503.0,7.0,2.35,0,Good
2404,156.0,94.0,52.0,261.0,567.0,59573085.0,13562,2259,10.0,103.0,18000000.0,2016.0,312.0,6.1,2.35,19000,Good
2405,103.0,99.0,42.0,557.0,975.0,52691009.0,18727,3567,2.0,45.0,21000000.0,2011.0,569.0,6.6,2.35,0,Good
2406,217.0,107.0,323.0,794.0,1000.0,59735548.0,290949,4223,1.0,629.0,15000000.0,1987.0,1000.0,7.8,1.85,13000,Good
2407,134.0,180.0,869.0,521.0,692.0,51600000.0,270790,3076,0.0,549.0,18000000.0,1984.0,670.0,8.3,2.35,16000,Very good
2408,146.0,89.0,29.0,458.0,2000.0,43818159.0,27664,4867,0.0,260.0,20000000.0,2008.0,690.0,3.9,2.35,1000,Bad
2409,159.0,97.0,70.0,625.0,2000.0,86049418.0,245989,5032,4.0,554.0,17000000.0,2004.0,1000.0,7.0,1.85,0,Good
2410,111.0,113.0,22.0,148.0,727.0,43601508.0,35718,1310,1.0,317.0,18000000.0,2003.0,171.0,6.7,1.85,0,Good
2413,44.0,103.0,0.0,805.0,12000.0,41382841.0,27149,14672,0.0,96.0,18000000.0,1986.0,899.0,6.3,1.85,0,Good
2414,588.0,119.0,0.0,529.0,15000.0,42335698.0,395087,21668,8.0,1101.0,18000000.0,2014.0,6000.0,7.8,1.85,114000,Good
2415,415.0,98.0,11000.0,218.0,594.0,33404871.0,150082,1353,1.0,384.0,18000000.0,2013.0,268.0,7.3,2.35,36000,Good
2416,279.0,111.0,521.0,64.0,97.0,31471430.0,83374,313,0.0,828.0,15000000.0,2006.0,68.0,7.6,2.35,0,Good
2417,97.0,94.0,23.0,582.0,2000.0,30222640.0,36666,4868,2.0,144.0,25000000.0,2003.0,1000.0,5.3,1.85,0,Average
2418,60.0,122.0,380.0,2000.0,18000.0,26830000.0,101889,32930,3.0,365.0,18000000.0,1989.0,11000.0,7.9,1.85,0,Good
2419,27.0,81.0,8.0,341.0,844.0,26906039.0,29621,2653,2.0,76.0,18000000.0,1996.0,456.0,5.3,1.85,588,Average
2420,212.0,89.0,0.0,606.0,2000.0,21378000.0,46492,4877,0.0,335.0,1000000.0,1980.0,826.0,6.8,2.35,7000,Good
2421,110.0,106.0,80.0,723.0,2000.0,43853424.0,35514,5024,1.0,114.0,18000000.0,2011.0,795.0,7.1,2.35,15000,Good
2423,190.0,86.0,62.0,59.0,390.0,23993605.0,52467,727,1.0,248.0,18000000.0,2009.0,258.0,5.8,2.35,0,Average
2424,77.0,103.0,130.0,406.0,691.0,26400000.0,62009,2481,1.0,109.0,18000000.0,1984.0,476.0,5.8,2.35,2000,Average
2425,151.0,121.0,17000.0,356.0,22000.0,45250.0,235133,23008,1.0,494.0,18000000.0,1980.0,394.0,8.3,1.85,0,Very good
2426,111.0,109.0,7.0,827.0,2000.0,22927390.0,25344,4947,0.0,77.0,18000000.0,2009.0,980.0,5.6,1.85,0,Average
2427,64.0,109.0,272.0,124.0,155.0,4250320.0,14870,605,1.0,86.0,18000000.0,1985.0,144.0,6.8,1.85,0,Good
2428,134.0,123.0,64.0,637.0,808.0,22452209.0,14062,5734,0.0,82.0,18000000.0,2009.0,720.0,5.0,2.35,0,Average
2429,450.0,94.0,0.0,223.0,11000.0,18329466.0,279179,11984,0.0,440.0,18000000.0,2010.0,642.0,7.6,1.85,63000,Good
2430,128.0,94.0,11000.0,975.0,11000.0,17071230.0,31169,23283,0.0,192.0,18000000.0,2000.0,11000.0,6.7,1.85,812,Good
2431,68.0,115.0,13.0,111.0,757.0,17174870.0,15817,1201,2.0,210.0,18000000.0,2000.0,220.0,6.7,2.35,0,Good
2432,97.0,107.0,24.0,85.0,10000.0,26284475.0,9051,10691,13.0,68.0,17000000.0,2015.0,566.0,5.7,2.35,0,Average
2433,54.0,91.0,38.0,362.0,17000.0,16702864.0,8023,18711,0.0,49.0,18000000.0,2004.0,632.0,5.2,1.85,591,Average
2434,99.0,125.0,34.0,1000.0,16000.0,15561627.0,39105,21622,0.0,359.0,18000000.0,2001.0,4000.0,7.5,2.35,0,Good
2437,192.0,90.0,44.0,729.0,12000.0,15281286.0,64646,16004,2.0,105.0,18000000.0,2009.0,904.0,6.5,1.85,0,Good
2438,25.0,98.0,28.0,102.0,372.0,8000000.0,1400,927,0.0,41.0,18000000.0,1981.0,262.0,5.0,2.35,346,Average
2439,104.0,109.0,128.0,1000.0,11000.0,13491653.0,23728,14995,0.0,213.0,18000000.0,2001.0,2000.0,6.1,2.35,813,Good
2441,146.0,90.0,31.0,179.0,210.0,10494494.0,19586,676,1.0,109.0,18000000.0,2013.0,193.0,4.4,2.35,4000,Average
2442,124.0,112.0,0.0,177.0,805.0,7837632.0,46396,1466,0.0,287.0,18000000.0,1997.0,223.0,7.5,1.85,0,Good
2443,107.0,94.0,0.0,197.0,712.0,15155772.0,8895,1673,2.0,48.0,18000000.0,2014.0,341.0,5.7,2.35,3000,Average
2444,11.0,105.0,6.0,371.0,723.0,8508843.0,7470,2368,1.0,35.0,18000000.0,1989.0,422.0,5.5,1.37,0,Average
2446,38.0,112.0,213.0,45.0,567.0,6734844.0,29591,711,0.0,118.0,17000000.0,1986.0,67.0,5.9,1.85,0,Average
2447,60.0,108.0,25.0,94.0,1000.0,6000000.0,10832,1263,0.0,102.0,18000000.0,1981.0,115.0,6.7,2.35,0,Good
2449,148.0,127.0,13000.0,940.0,40000.0,5887457.0,142416,56585,1.0,420.0,18000000.0,1994.0,13000.0,7.9,1.85,0,Good
2450,217.0,111.0,655.0,405.0,24000.0,13362308.0,31898,39307,1.0,111.0,18000000.0,2013.0,14000.0,6.9,2.35,0,Good
2453,40.0,99.0,379.0,251.0,456.0,5333658.0,2541,1356,2.0,54.0,20000000.0,1982.0,278.0,3.5,1.85,0,Bad
2457,128.0,108.0,11000.0,922.0,11000.0,3203044.0,25165,14843,2.0,155.0,18000000.0,2003.0,944.0,6.4,2.35,827,Good
2462,70.0,93.0,28.0,415.0,1000.0,3500000.0,10082,2319,2.0,100.0,2700000.0,1986.0,695.0,5.9,1.85,0,Average
2463,79.0,103.0,154.0,576.0,1000.0,676698.0,26730,4094,0.0,180.0,18000000.0,2002.0,783.0,7.2,1.85,2000,Good
2475,256.0,119.0,99.0,778.0,15000.0,121463226.0,422606,17584,2.0,555.0,20000000.0,2007.0,833.0,7.6,1.85,0,Good
2478,97.0,98.0,209.0,129.0,158.0,58006147.0,67653,816,2.0,108.0,23000000.0,2008.0,152.0,6.2,1.85,0,Good
2479,142.0,80.0,19.0,854.0,11000.0,51053787.0,45900,14385,1.0,247.0,17500000.0,2005.0,979.0,6.5,1.85,0,Good
2482,40.0,93.0,148.0,170.0,549.0,7017178.0,1633,1373,5.0,17.0,17500000.0,2013.0,269.0,4.4,2.35,0,Average
2484,38.0,116.0,0.0,50.0,109.0,325491.0,4387,245,0.0,67.0,17500000.0,2002.0,67.0,6.0,1.85,204,Average
2485,239.0,101.0,448.0,83.0,482.0,96471845.0,268581,956,0.0,1109.0,17000000.0,2001.0,203.0,7.6,1.85,20000,Good
2486,250.0,154.0,0.0,604.0,2000.0,85200000.0,488537,4228,1.0,1076.0,18500000.0,1986.0,626.0,8.4,1.85,18000,Very good
2487,82.0,170.0,165.0,244.0,453.0,72000000.0,66959,1164,1.0,258.0,17000000.0,1964.0,272.0,7.9,2.2,0,Good
2488,140.0,99.0,13.0,681.0,45000.0,72219395.0,105585,50284,1.0,419.0,17000000.0,1997.0,4000.0,5.6,2.35,0,Average
2489,129.0,104.0,42.0,613.0,839.0,82389560.0,106820,3627,1.0,147.0,17000000.0,2014.0,756.0,6.5,1.85,14000,Good
2490,285.0,126.0,729.0,284.0,912.0,71502303.0,149966,2170,0.0,835.0,12000000.0,2004.0,306.0,7.5,1.85,0,Good
2491,91.0,110.0,422.0,422.0,33000.0,19179969.0,54710,35345,2.0,177.0,17500000.0,2006.0,459.0,6.3,2.35,0,Good
2492,318.0,101.0,0.0,598.0,2000.0,47000000.0,157857,4400,0.0,1191.0,300000.0,1978.0,742.0,7.9,2.35,12000,Good
2494,52.0,87.0,9.0,503.0,818.0,37566230.0,3407,2164,1.0,48.0,17000000.0,2003.0,636.0,5.1,1.85,309,Average
2495,56.0,123.0,92.0,849.0,1000.0,70492685.0,11600,5306,5.0,64.0,17000000.0,2013.0,886.0,6.7,2.35,7000,Good
2498,140.0,96.0,36.0,486.0,1000.0,37939782.0,62272,3294,0.0,207.0,17000000.0,2002.0,580.0,5.6,1.85,2000,Average
2499,469.0,125.0,364.0,1000.0,12000.0,172051787.0,264186,25549,0.0,665.0,170000000.0,2010.0,10000.0,6.8,2.35,30000,Good
2500,63.0,82.0,12.0,281.0,8000.0,30324946.0,48458,9271,2.0,239.0,17000000.0,1998.0,357.0,6.2,1.85,0,Good
2501,148.0,86.0,33.0,583.0,15000.0,27854896.0,64190,17396,1.0,129.0,17000000.0,2011.0,976.0,5.6,2.35,16000,Average
2502,265.0,108.0,192.0,580.0,1000.0,41777564.0,129719,4500,0.0,855.0,15000000.0,2006.0,1000.0,6.4,2.35,0,Good
2503,75.0,98.0,39.0,428.0,593.0,22734486.0,11815,2713,1.0,117.0,17000000.0,2003.0,517.0,5.6,2.35,320,Average
2504,113.0,129.0,51.0,89.0,427.0,44469602.0,23480,952,0.0,83.0,17000000.0,2015.0,234.0,7.4,2.35,21000,Good
2507,223.0,112.0,36.0,746.0,10000.0,64998368.0,213898,12676,4.0,250.0,17000000.0,2012.0,751.0,7.2,1.85,36000,Good
2508,50.0,108.0,19.0,505.0,973.0,19693891.0,12993,3344,2.0,107.0,34000000.0,2001.0,954.0,4.9,1.85,476,Average
2510,81.0,89.0,11.0,973.0,1000.0,12693621.0,10885,4060,0.0,271.0,17000000.0,2002.0,982.0,4.8,2.35,814,Average
2511,37.0,89.0,0.0,323.0,690.0,15655665.0,9104,2135,2.0,112.0,4000000.0,2006.0,400.0,3.1,1.33,110,Bad
2512,44.0,73.0,11.0,142.0,1000.0,11634458.0,2045,2020,0.0,37.0,17000000.0,1999.0,436.0,5.8,1.85,339,Average
2513,197.0,132.0,847.0,625.0,3000.0,27154426.0,52852,6317,1.0,138.0,17000000.0,2009.0,960.0,6.7,2.35,4000,Good
2515,543.0,96.0,201.0,58.0,394.0,54239856.0,125016,673,0.0,789.0,17000000.0,2013.0,150.0,6.5,2.35,70000,Good
2516,112.0,98.0,80.0,399.0,567.0,8662318.0,15033,2016,1.0,75.0,17000000.0,2009.0,503.0,5.9,1.85,0,Average
2517,153.0,107.0,80.0,841.0,2000.0,7156725.0,22639,5992,6.0,217.0,19000000.0,2006.0,2000.0,5.5,1.85,300,Average
2523,236.0,110.0,168.0,96.0,3000.0,39825798.0,295375,4210,3.0,645.0,16000000.0,2006.0,979.0,7.6,1.85,15000,Good
2524,50.0,102.0,4.0,60.0,634.0,2000000.0,1275,1262,0.0,27.0,17000000.0,1981.0,537.0,6.4,2.35,0,Good
2530,145.0,83.0,57.0,62.0,465.0,4930798.0,16268,730,1.0,108.0,17000000.0,2012.0,152.0,4.1,2.35,0,Average
2531,31.0,102.0,6.0,165.0,3000.0,59847242.0,55895,5433,1.0,115.0,16500000.0,1991.0,2000.0,6.8,1.85,0,Good
2532,105.0,122.0,30.0,260.0,21000.0,220914.0,13239,25173,2.0,97.0,16800000.0,2006.0,3000.0,6.5,1.85,0,Good
2533,236.0,110.0,168.0,96.0,3000.0,39825798.0,295375,4210,3.0,645.0,16000000.0,2006.0,979.0,7.6,1.85,15000,Good
2534,114.0,126.0,0.0,168.0,826.0,43848100.0,119150,1607,2.0,219.0,15000000.0,1987.0,508.0,7.4,1.85,0,Good
2535,69.0,136.0,0.0,1000.0,25000.0,42700000.0,78392,41059,2.0,196.0,16500000.0,1995.0,14000.0,7.7,1.85,0,Good
2537,72.0,108.0,18.0,433.0,714.0,11702090.0,37700,2785,2.0,50.0,16500000.0,2007.0,701.0,6.3,2.35,0,Good
2538,158.0,126.0,26.0,385.0,638.0,13005485.0,56665,2282,0.0,469.0,15000000.0,2003.0,624.0,7.6,1.85,0,Good
2539,96.0,128.0,608.0,1000.0,49000.0,95860116.0,277451,51609,0.0,491.0,16400000.0,1989.0,1000.0,8.0,1.85,23000,Good
2540,84.0,113.0,137.0,481.0,879.0,127175354.0,288451,2985,2.0,438.0,16000000.0,1994.0,854.0,7.3,1.85,0,Good
2541,114.0,89.0,0.0,62.0,227.0,92823600.0,149108,485,0.0,273.0,16000000.0,1989.0,73.0,7.6,1.85,0,Good
2542,79.0,129.0,0.0,359.0,844.0,54000000.0,26310,2330,0.0,154.0,16000000.0,1982.0,617.0,7.8,1.85,0,Good
2543,103.0,94.0,480.0,486.0,1000.0,68525609.0,132963,3889,5.0,302.0,15600000.0,2000.0,490.0,6.5,1.85,0,Good
2544,67.0,106.0,48.0,35.0,23000.0,52885587.0,35312,23369,0.0,267.0,16000000.0,1999.0,255.0,6.4,1.85,0,Good
2546,178.0,89.0,687.0,389.0,10000.0,42638165.0,42182,12183,1.0,230.0,16000000.0,2009.0,787.0,4.8,2.35,0,Average
2547,487.0,94.0,0.0,559.0,13000.0,45507053.0,237848,27911,2.0,377.0,16000000.0,2012.0,13000.0,7.8,1.85,71000,Good
2548,196.0,83.0,473.0,597.0,20000.0,39511038.0,56269,26402,0.0,366.0,16000000.0,2006.0,4000.0,5.9,1.85,0,Average
2549,24.0,111.0,19.0,107.0,241.0,6462576.0,1449,824,0.0,30.0,18500000.0,2016.0,118.0,5.4,2.35,0,Average
2550,56.0,80.0,11.0,499.0,911.0,40363530.0,18254,3058,2.0,307.0,16000000.0,2002.0,521.0,3.3,1.85,1000,Bad
2553,51.0,94.0,14.0,635.0,1000.0,33357476.0,7392,4194,0.0,53.0,35000000.0,2001.0,1000.0,5.4,1.85,393,Average
2554,41.0,130.0,309.0,522.0,939.0,28734552.0,9566,3107,2.0,81.0,16000000.0,2001.0,881.0,6.4,1.85,1000,Good
2555,138.0,91.0,26.0,638.0,3000.0,37300107.0,29147,5349,1.0,115.0,16000000.0,2011.0,1000.0,4.8,2.35,0,Average
2556,78.0,91.0,29.0,459.0,861.0,27087695.0,41664,2543,0.0,205.0,17700000.0,2001.0,593.0,5.9,1.85,0,Average
2557,40.0,110.0,23.0,51.0,633.0,30102717.0,28736,874,2.0,72.0,15000000.0,1991.0,67.0,5.5,1.85,0,Average
2559,124.0,114.0,15.0,650.0,851.0,26896744.0,16582,3485,4.0,125.0,16500000.0,2008.0,680.0,4.9,1.85,0,Average
2563,67.0,94.0,7.0,95.0,3000.0,20627372.0,13661,3451,3.0,134.0,16000000.0,2000.0,240.0,5.3,1.85,487,Average
2564,103.0,109.0,7.0,450.0,835.0,16346122.0,25549,2572,0.0,171.0,16000000.0,2002.0,787.0,7.2,1.85,0,Good
2565,300.0,107.0,45.0,271.0,24000.0,16204793.0,92712,24805,1.0,294.0,16000000.0,2009.0,396.0,5.1,1.85,6000,Average
2566,84.0,96.0,22.0,324.0,8000.0,15427192.0,11768,11078,0.0,148.0,16000000.0,2000.0,2000.0,5.6,1.85,492,Average
2567,64.0,88.0,11000.0,233.0,854.0,14792779.0,24256,1653,0.0,91.0,16000000.0,1987.0,410.0,7.6,1.85,0,Good
2568,169.0,110.0,179.0,734.0,12000.0,13998282.0,24854,15044,1.0,374.0,16000000.0,2014.0,1000.0,3.1,2.35,31000,Bad
2569,158.0,113.0,47.0,238.0,21000.0,19057024.0,113963,22088,0.0,361.0,16000000.0,2010.0,541.0,7.2,1.85,24000,Good
2570,46.0,101.0,6.0,258.0,812.0,14108518.0,8215,1882,1.0,95.0,16000000.0,2003.0,326.0,5.7,1.85,371,Average
2571,15.0,105.0,121.0,384.0,11000.0,13854000.0,21079,14677,0.0,55.0,20000000.0,1988.0,3000.0,5.2,1.85,818,Average
2572,68.0,125.0,438.0,372.0,18000.0,77324422.0,178731,33865,2.0,261.0,26000000.0,1993.0,15000.0,7.7,1.85,0,Good
2576,65.0,112.0,28.0,215.0,555.0,4734235.0,8217,1227,0.0,123.0,15000000.0,2000.0,403.0,6.0,1.85,573,Average
2577,109.0,112.0,11000.0,642.0,11000.0,4839383.0,21613,12766,0.0,148.0,16000000.0,2002.0,650.0,6.6,1.85,762,Good
2578,42.0,95.0,89.0,322.0,1000.0,4193025.0,30682,2518,0.0,194.0,15000000.0,1999.0,852.0,6.8,2.35,0,Good
2580,146.0,118.0,369.0,295.0,1000.0,2849142.0,24104,1889,1.0,88.0,16000000.0,2007.0,418.0,7.2,2.35,0,Good
2581,36.0,97.0,34.0,465.0,503.0,1686429.0,8687,3100,1.0,62.0,16000000.0,1997.0,489.0,2.8,1.85,0,Bad
2582,230.0,120.0,115.0,310.0,10000.0,1984743.0,20616,11019,3.0,70.0,16000000.0,2013.0,316.0,6.6,2.35,0,Good
2585,75.0,92.0,29.0,618.0,939.0,13922211.0,18271,3935,9.0,150.0,16000000.0,2004.0,881.0,4.4,1.85,0,Average
2589,54.0,92.0,143.0,613.0,1000.0,2964.0,7444,3086,2.0,42.0,16000000.0,2012.0,945.0,5.1,1.78,0,Average
2592,208.0,122.0,0.0,567.0,883.0,2428883.0,21370,2896,1.0,132.0,16000000.0,2014.0,596.0,6.6,2.35,0,Good
2593,32.0,91.0,10.0,574.0,890.0,13571817.0,5312,3104,3.0,40.0,15600000.0,2002.0,578.0,4.5,1.85,939,Average
2597,40.0,93.0,7.0,922.0,1000.0,1181197.0,3299,4329,0.0,24.0,15500000.0,2005.0,1000.0,5.9,1.85,191,Average
2600,94.0,105.0,102.0,383.0,901.0,234760500.0,126464,3464,1.0,175.0,14000000.0,1984.0,605.0,7.3,1.85,0,Good
2601,102.0,103.0,0.0,925.0,3000.0,285761243.0,311075,7521,5.0,305.0,18000000.0,1990.0,1000.0,7.5,1.85,20000,Good
2602,21.0,102.0,12000.0,801.0,19000.0,167780960.0,36918,21499,4.0,42.0,11000000.0,1987.0,875.0,5.9,1.85,3000,Average
2603,94.0,116.0,521.0,481.0,13000.0,177200000.0,77366,14701,1.0,194.0,22000000.0,1982.0,521.0,7.4,2.35,0,Good
2604,173.0,110.0,12000.0,555.0,10000.0,176781728.0,219171,13069,2.0,388.0,15000000.0,1986.0,1000.0,6.9,1.33,19000,Good
2606,176.0,122.0,0.0,158.0,18000.0,130058047.0,822500,19078,0.0,2715.0,15000000.0,1999.0,828.0,8.4,2.35,22000,Very good
2608,27.0,107.0,425.0,247.0,742.0,111936400.0,87538,2151,1.0,79.0,15000000.0,1988.0,384.0,6.0,1.85,0,Average
2610,60.0,102.0,4.0,882.0,17000.0,317040.0,6723,30978,1.0,36.0,15500000.0,2008.0,13000.0,6.8,2.35,1000,Good
2611,70.0,154.0,14000.0,271.0,852.0,94175854.0,60988,2592,0.0,199.0,15000000.0,1985.0,581.0,7.8,1.85,6000,Good
2615,25.0,109.0,6.0,271.0,1000.0,69800000.0,18140,2419,1.0,60.0,10000000.0,1980.0,745.0,6.1,1.85,855,Good
2617,111.0,94.0,87.0,569.0,17000.0,64001297.0,32002,20154,1.0,103.0,15000000.0,2010.0,975.0,6.2,1.85,0,Good
2619,318.0,101.0,0.0,598.0,2000.0,47000000.0,157857,4400,0.0,1191.0,300000.0,1978.0,742.0,7.9,2.35,12000,Good
2620,55.0,98.0,11000.0,624.0,816.0,61400000.0,71183,3617,1.0,183.0,15000000.0,1983.0,695.0,7.4,1.85,0,Good
2621,157.0,102.0,79.0,27.0,925.0,101978840.0,77724,1018,0.0,162.0,15000000.0,2013.0,38.0,6.6,1.85,26000,Good
2623,109.0,92.0,13000.0,217.0,925.0,73326666.0,189413,1953,3.0,306.0,15000000.0,1988.0,692.0,7.5,1.85,15000,Good
2624,41.0,113.0,0.0,607.0,2000.0,55184721.0,9811,6510,8.0,100.0,15000000.0,2007.0,721.0,5.6,1.85,1000,Average
2625,27.0,115.0,44.0,902.0,23000.0,50003300.0,36624,29370,4.0,132.0,15000000.0,1994.0,4000.0,7.3,1.85,0,Good
2627,152.0,87.0,165.0,383.0,1000.0,47860214.0,34711,2452,0.0,468.0,15000000.0,2006.0,431.0,5.0,2.35,0,Average
2628,69.0,88.0,189.0,799.0,934.0,47811275.0,29008,3707,1.0,99.0,15000000.0,2002.0,927.0,5.4,1.85,896,Average
2630,130.0,97.0,272.0,957.0,22000.0,43022524.0,67604,29252,0.0,218.0,15000000.0,1997.0,4000.0,7.1,1.85,12000,Good
2631,66.0,94.0,13.0,566.0,925.0,42672630.0,27580,3423,1.0,172.0,17000000.0,2003.0,738.0,5.3,2.35,0,Average
2632,238.0,112.0,29.0,874.0,12000.0,42919096.0,64747,15800,1.0,122.0,15000000.0,2013.0,1000.0,6.5,2.35,12000,Good
2633,198.0,98.0,66.0,562.0,3000.0,42592530.0,29867,4567,0.0,181.0,15000000.0,2015.0,658.0,6.2,2.35,27000,Good
2634,154.0,104.0,0.0,1000.0,4000.0,40064955.0,92074,12170,1.0,502.0,15000000.0,1998.0,4000.0,6.4,1.85,0,Good
2636,131.0,120.0,446.0,1000.0,22000.0,44886089.0,69576,40117,3.0,207.0,10000000.0,1997.0,13000.0,6.9,1.85,2000,Good
2637,97.0,99.0,11.0,971.0,11000.0,37882551.0,80305,15369,0.0,393.0,16000000.0,2001.0,983.0,5.7,1.85,0,Average
2638,355.0,109.0,453.0,953.0,15000.0,40983001.0,181025,27788,2.0,336.0,7000000.0,2012.0,10000.0,7.7,1.85,38000,Good
2639,138.0,105.0,488.0,13000.0,15000.0,20991497.0,39782,44037,1.0,172.0,37000000.0,2015.0,14000.0,5.4,1.85,11000,Average
2640,102.0,106.0,357.0,883.0,23000.0,35007180.0,26846,26652,0.0,193.0,15000000.0,2000.0,1000.0,5.6,1.85,0,Average
2642,37.0,86.0,14.0,685.0,833.0,34308901.0,15939,4435,3.0,87.0,16000000.0,2003.0,807.0,5.1,2.35,0,Average
2643,78.0,120.0,18.0,944.0,20000.0,33771174.0,27044,22383,2.0,240.0,15000000.0,2000.0,1000.0,6.8,1.85,0,Good
2645,220.0,119.0,0.0,593.0,908.0,33386128.0,36372,3226,0.0,491.0,15000000.0,2009.0,764.0,4.9,1.85,3000,Average
2646,349.0,115.0,212.0,612.0,2000.0,37877959.0,86664,4896,1.0,252.0,15000000.0,2014.0,820.0,7.1,2.35,38000,Good
2647,241.0,114.0,29.0,616.0,956.0,32721635.0,67822,3861,0.0,279.0,15000000.0,2009.0,878.0,6.6,1.85,0,Good
2648,103.0,90.0,6.0,458.0,1000.0,31585300.0,38248,2666,0.0,250.0,15000000.0,2005.0,650.0,6.1,1.85,0,Good
2649,151.0,94.0,28.0,731.0,2000.0,30259652.0,26905,5440,5.0,614.0,15000000.0,2002.0,864.0,4.1,2.35,0,Average
2650,344.0,106.0,255.0,850.0,14000.0,163192114.0,229687,18003,0.0,637.0,125000000.0,2010.0,1000.0,5.8,2.35,15000,Average
2651,185.0,98.0,0.0,594.0,18000.0,30857814.0,294163,20060,0.0,718.0,16000000.0,1987.0,636.0,8.1,1.85,33000,Very good
2652,112.0,126.0,18000.0,697.0,18000.0,30226144.0,47626,22745,1.0,118.0,15000000.0,2007.0,2000.0,7.6,2.35,0,Good
2653,676.0,100.0,0.0,228.0,33000.0,35054909.0,431578,34337,0.0,1264.0,15000000.0,2011.0,745.0,7.8,2.35,81000,Good
2655,65.0,111.0,13.0,106.0,818.0,29106737.0,15582,1450,0.0,132.0,15000000.0,1998.0,511.0,6.0,1.85,849,Average
2657,50.0,115.0,49.0,100.0,116.0,30127963.0,12596,525,0.0,64.0,15000000.0,2014.0,110.0,6.7,1.85,0,Good
2658,96.0,106.0,61.0,649.0,907.0,32645546.0,8427,3462,5.0,88.0,14000000.0,2005.0,807.0,6.4,1.85,1000,Good
2659,68.0,124.0,107.0,865.0,1000.0,27441122.0,14322,5135,0.0,116.0,15000000.0,2000.0,886.0,7.2,1.85,0,Good
2660,111.0,107.0,5.0,141.0,893.0,28014536.0,73347,2044,1.0,296.0,15000000.0,1997.0,822.0,7.4,1.85,0,Good
2661,128.0,99.0,3.0,628.0,14000.0,33860010.0,33088,16461,3.0,143.0,15000000.0,2009.0,982.0,4.8,1.85,0,Average
2662,160.0,90.0,31.0,162.0,193.0,26421314.0,28964,608,0.0,457.0,15000000.0,2000.0,184.0,4.0,1.85,949,Bad
2663,93.0,101.0,26.0,266.0,838.0,24881000.0,57140,1812,0.0,195.0,15000000.0,1996.0,328.0,6.2,1.85,6000,Good
2665,81.0,103.0,20.0,125.0,512.0,26161406.0,13874,1002,2.0,52.0,15000000.0,2010.0,316.0,6.7,2.35,0,Good
2667,153.0,155.0,0.0,170.0,3000.0,26384919.0,189032,3677,15.0,560.0,15000000.0,1997.0,360.0,7.9,2.35,0,Good
2668,25.0,94.0,11.0,232.0,1000.0,22189039.0,17074,2210,0.0,55.0,15000000.0,1993.0,605.0,5.5,1.85,466,Average
2669,46.0,95.0,15.0,461.0,1000.0,20998709.0,6095,3845,0.0,76.0,15000000.0,2006.0,786.0,6.2,2.35,1000,Good
2670,161.0,89.0,7.0,399.0,919.0,20801344.0,49721,2559,0.0,211.0,15000000.0,2007.0,557.0,5.1,2.35,0,Average
2671,108.0,97.0,83.0,579.0,912.0,21468807.0,13048,2682,2.0,227.0,14000000.0,2000.0,786.0,4.1,2.35,243,Average
2672,69.0,90.0,13.0,613.0,882.0,19158074.0,17983,2661,2.0,127.0,15000000.0,2002.0,874.0,6.7,2.35,0,Good
2673,78.0,92.0,8.0,129.0,472.0,18843314.0,27486,1045,1.0,284.0,20000000.0,2006.0,239.0,4.7,1.85,0,Average
2674,129.0,100.0,10.0,415.0,826.0,20566327.0,15385,2958,2.0,84.0,15000000.0,2016.0,622.0,6.4,2.35,0,Good
2677,417.0,140.0,310.0,619.0,33000.0,21383298.0,187170,34413,3.0,376.0,15000000.0,2012.0,748.0,7.3,2.35,47000,Good
2678,172.0,108.0,79.0,537.0,775.0,24984868.0,50056,3033,2.0,152.0,15000000.0,2014.0,614.0,6.3,2.35,0,Good
2680,388.0,131.0,0.0,383.0,10000.0,15700000.0,332065,11114,0.0,876.0,15000000.0,2008.0,602.0,7.6,1.85,16000,Good
2681,45.0,114.0,73.0,563.0,695.0,15100000.0,22797,3444,1.0,96.0,15000000.0,1984.0,654.0,6.0,2.35,0,Average
2682,414.0,97.0,181.0,748.0,11000.0,14938570.0,111625,14025,1.0,369.0,15000000.0,2012.0,820.0,6.2,2.35,20000,Good
2684,97.0,87.0,374.0,484.0,826.0,14249005.0,39788,2689,1.0,619.0,15000000.0,2001.0,503.0,4.5,1.85,0,Average
2685,37.0,85.0,12.0,23.0,354.0,12701880.0,2037,568,0.0,22.0,15000000.0,2008.0,173.0,5.7,1.85,175,Average
2687,90.0,101.0,36.0,377.0,1000.0,12801190.0,16340,2764,1.0,355.0,15000000.0,2000.0,786.0,4.6,2.35,356,Average
2688,81.0,121.0,16.0,526.0,907.0,12549485.0,4603,3633,4.0,91.0,15000000.0,2006.0,585.0,6.2,2.35,489,Good
